hid,sample_geo,gqrtotals,gqtotals
2015001358121.00,300,1,1
2015001358470.00,109,1,1
2015001358647.00,805,1,1
2015001358717.00,900,1,1
2015001359323.00,130,1,1
2015001359770.00,109,1,1
2015001360119.00,400,1,1
2015001360242.00,132,1,1
2015001360663.00,700,1,1
2015001361697.00,805,1,1
2015001362578.00,132,1,1
2015001363230.00,400,1,1
2015001363450.00,800,1,1
2015001363975.00,500,1,1
2015001364524.00,207,1,1
2015001364580.00,400,1,1
2015001366020.00,207,1,1
2015001366200.00,117,1,1
2015001366283.00,805,1,1
2015001367055.00,805,1,1
2015001367182.00,120,1,1
2015001367729.00,500,1,1
2015001367850.00,207,1,1
2015001367962.00,119,1,1
2015001368105.00,900,1,1
2015001368224.00,900,1,1
2015001368882.00,134,1,1
2015001369015.00,122,1,1
2015001369259.00,800,1,1
2015001370803.00,500,1,1
2015001371545.00,600,1,1
2015001371681.00,400,1,1
2015001371967.00,900,1,1
2015001372538.00,805,1,1
2015001372667.00,700,1,1
2015001372754.00,805,1,1
2015001373166.00,204,1,1
2015001374154.00,124,1,1
2015001374309.00,805,1,1
2015001375598.00,600,1,1
2015001376430.00,900,1,1
2015001376877.00,112,1,1
2015001376902.00,130,1,1
2015001377322.00,115,1,1
2015001377513.00,900,1,1
2015001378370.00,109,1,1
2015001378861.00,805,1,1
2015001380897.00,805,1,1
2015001381226.00,128,1,1
2015001381479.00,119,1,1
2015001381688.00,805,1,1
2015001382906.00,500,1,1
2015001383832.00,121,1,1
2015001383923.00,207,1,1
2015001384908.00,109,1,1
2015001385293.00,900,1,1
2015001385300.00,109,1,1
2015001385457.00,104,1,1
2015001385503.00,207,1,1
2015001385945.00,109,1,1
2015001386584.00,205,1,1
2015001386765.00,900,1,1
2015001386807.00,203,1,1
2015001386862.00,600,1,1
2015001386933.00,500,1,1
2015001387892.00,400,1,1
2015001388026.00,700,1,1
2015001388775.00,209,1,1
2015001389614.00,805,1,1
2015001390645.00,109,1,1
2015001391208.00,125,1,1
2015001391947.00,805,1,1
2015001392024.00,805,1,1
2015001393396.00,700,1,1
2015001393747.00,134,1,1
2015001394786.00,116,1,1
2015001394867.00,900,1,1
2015001395242.00,133,1,1
2015001395488.00,205,1,1
2015001396095.00,207,1,1
2015001396689.00,110,1,1
2015001397497.00,118,1,1
2015001398013.00,207,1,1
2015001398358.00,800,1,1
2015001399499.00,109,1,1
2015001400406.00,600,1,1
2015001400432.00,101,1,1
2015001400651.00,208,1,1
2015001400849.00,206,1,1
2015001401406.00,700,1,1
2015001402811.00,800,1,1
2015001403056.00,900,1,1
2015001403131.00,122,1,1
2015001403445.00,207,1,1
2015001403847.00,130,1,1
2015001403871.00,128,1,1
2015001403916.00,800,1,1
2015001405913.00,208,1,1
2015001407732.00,207,1,1
2015001409272.00,500,1,1
2015001409476.00,134,1,1
2015001410041.00,600,1,1
2015001410187.00,131,1,1
2015001410402.00,900,1,1
2015001410827.00,130,1,1
2015001411323.00,109,1,1
2015001411520.00,205,1,1
2015001412144.00,207,1,1
2015001412733.00,118,1,1
2015001413242.00,600,1,1
2015001413330.00,209,1,1
2015001413626.00,134,1,1
2015001414033.00,119,1,1
2015001414289.00,400,1,1
2015001414433.00,700,1,1
2015001414603.00,400,1,1
2015001416365.00,805,1,1
2015001416423.00,207,1,1
2015001416457.00,805,1,1
2015001416515.00,108,1,1
2015001416781.00,500,1,1
2015001417027.00,700,1,1
2015001418137.00,805,1,1
2015001418588.00,124,1,1
2015001418684.00,208,1,1
2015001419439.00,134,1,1
2015001419730.00,500,1,1
2015001420248.00,205,1,1
2015001420654.00,500,1,1
2015001422266.00,134,1,1
2015001422695.00,800,1,1
2015001422960.00,805,1,1
2015001423633.00,207,1,1
2015001423787.00,134,1,1
2015001423892.00,400,1,1
2015001425155.00,805,1,1
2015001425752.00,115,1,1
2015001426604.00,805,1,1
2015001426645.00,800,1,1
2015001427323.00,400,1,1
2015001427397.00,119,1,1
2015001428016.00,300,1,1
2015001428125.00,300,1,1
2015001428131.00,500,1,1
2015001428700.00,805,1,1
2015001428751.00,209,1,1
2015001429196.00,300,1,1
2015001429396.00,125,1,1
2015001429803.00,400,1,1
2015001430573.00,700,1,1
2015001431312.00,205,1,1
2015001431929.00,118,1,1
2015001432792.00,129,1,1
2015001433729.00,207,1,1
2015001433856.00,132,1,1
2015001434024.00,205,1,1
2015001434279.00,206,1,1
2015001434756.00,805,1,1
2015001435262.00,127,1,1
2015001436711.00,400,1,1
2015001436722.00,805,1,1
2015001437794.00,805,1,1
2015001437995.00,300,1,1
2015001438160.00,900,1,1
2015001438401.00,134,1,1
2015001438525.00,400,1,1
2015001439313.00,805,1,1
2015001439331.00,119,1,1
2015001441171.00,124,1,1
2015001441511.00,400,1,1
2015001441782.00,203,1,1
2015001443238.00,113,1,1
2015001444182.00,134,1,1
2015001444443.00,205,1,1
2015001444735.00,805,1,1
2015001445264.00,207,1,1
2015001445410.00,300,1,1
2015001445665.00,202,1,1
2015001445854.00,800,1,1
2015001446113.00,207,1,1
2015001446131.00,114,1,1
2015001446138.00,102,1,1
2015001446317.00,700,1,1
2015001447852.00,101,1,1
2015001447964.00,134,1,1
2015001448007.00,700,1,1
2015001449146.00,204,1,1
2015001449174.00,800,1,1
2015001449236.00,132,1,1
2015001449470.00,800,1,1
2015001449696.00,207,1,1
2015001450522.00,104,1,1
2015001450541.00,800,1,1
2015001451074.00,208,1,1
2015001451553.00,118,1,1
2015001451950.00,209,1,1
2015001455341.00,800,1,1
2015001455432.00,805,1,1
2015001455745.00,400,1,1
2015001456249.00,202,1,1
2015001456268.00,116,1,1
2015001456441.00,700,1,1
2015001457911.00,805,1,1
2015001458820.00,400,1,1
2015001459337.00,805,1,1
2015001459623.00,101,1,1
2015001460498.00,209,1,1
2015001460530.00,805,1,1
2015001460550.00,800,1,1
2015001460753.00,500,1,1
2015001461996.00,805,1,1
2015001462057.00,805,1,1
2015001462914.00,131,1,1
2015001463662.00,700,1,1
2015001464192.00,803,1,1
2015001464432.00,600,1,1
2015001466590.00,119,1,1
2015001466658.00,300,1,1
2015001467731.00,126,1,1
2015001467806.00,805,1,1
2015001468824.00,206,1,1
2015001469039.00,129,1,1
2015001469256.00,206,1,1
2015001470953.00,800,1,1
2015001471808.00,118,1,1
2015001472116.00,805,1,1
2015001472157.00,700,1,1
2015001472268.00,805,1,1
2015001472348.00,134,1,1
2015001472451.00,900,1,1
2015001472452.00,700,1,1
2015001473239.00,805,1,1
2015001473278.00,900,1,1
2015001473862.00,102,1,1
2015001474414.00,109,1,1
2015001474592.00,205,1,1
2015001474601.00,119,1,1
2015001475057.00,805,1,1
2015001475100.00,126,1,1
2015001475554.00,119,1,1
2015001476743.00,206,1,1
2015001478190.00,805,1,1
2015001478532.00,800,1,1
2015001478844.00,207,1,1
2015001478929.00,134,1,1
2015001479073.00,113,1,1
2015001480260.00,207,1,1
2015001481553.00,700,1,1
2015001482035.00,805,1,1
2015001482435.00,113,1,1
2015001482581.00,201,1,1
2015001483198.00,205,1,1
2015001483418.00,134,1,1
2015001483882.00,118,1,1
2015001484092.00,132,1,1
2015001484668.00,117,1,1
2015001485031.00,101,1,1
2015001485263.00,208,1,1
2015001485310.00,126,1,1
2015001485445.00,400,1,1
2015001485957.00,102,1,1
2015001486143.00,207,1,1
2015001486329.00,103,1,1
2015001486875.00,109,1,1
2015001487620.00,805,1,1
2015001488251.00,300,1,1
2015001488490.00,118,1,1
2015001488534.00,109,1,1
2015001488611.00,805,1,1
2015001490110.00,102,1,1
2015001490523.00,805,1,1
2015001490649.00,400,1,1
2015001492695.00,134,1,1
2015001495612.00,400,1,1
2015001495747.00,900,1,1
2015001496236.00,132,1,1
2015001497616.00,400,1,1
2015001498147.00,805,1,1
2015001498502.00,205,1,1
2015001498921.00,900,1,1
2015001499304.00,120,1,1
2015001499505.00,805,1,1
2015001499594.00,805,1,1
2015001499617.00,119,1,1
2015001500047.00,805,1,1
2015001500330.00,900,1,1
2015001501864.00,201,1,1
2015001502751.00,500,1,1
2015001502908.00,132,1,1
2015001503645.00,124,1,1
2015001503750.00,300,1,1
2015001503841.00,800,1,1
2015001503956.00,202,1,1
2015001504072.00,109,1,1
2015001504941.00,400,1,1
2015001506288.00,134,1,1
2015001507213.00,126,1,1
2015001507382.00,126,1,1
2015001507422.00,805,1,1
2015001508011.00,104,1,1
2015001508269.00,400,1,1
2015001508491.00,109,1,1
2015001508783.00,807,1,1
2015001509169.00,206,1,1
2015001510107.00,500,1,1
2015001510234.00,900,1,1
2015001510326.00,118,1,1
2015001510554.00,207,1,1
2015001511512.00,500,1,1
2015001511713.00,206,1,1
2015001511881.00,205,1,1
2015001512585.00,115,1,1
2015001512969.00,208,1,1
2015001513228.00,900,1,1
2015001513294.00,207,1,1
2016000000242.00,500,1,1
2016000000480.00,134,1,1
2016000001906.00,207,1,1
2016000001910.00,400,1,1
2016000001945.00,106,1,1
2016000001985.00,207,1,1
2016000002127.00,400,1,1
2016000004685.00,207,1,1
2016000005153.00,117,1,1
2016000005664.00,400,1,1
2016000006082.00,500,1,1
2016000006401.00,110,1,1
2016000007165.00,129,1,1
2016000007690.00,800,1,1
2016000008160.00,109,1,1
2016000008173.00,204,1,1
2016000008497.00,500,1,1
2016000009919.00,104,1,1
2016000010232.00,132,1,1
2016000010634.00,400,1,1
2016000011255.00,500,1,1
2016000011457.00,900,1,1
2016000011897.00,400,1,1
2016000012094.00,900,1,1
2016000013090.00,805,1,1
2016000013266.00,116,1,1
2016000013968.00,134,1,1
2016000014092.00,805,1,1
2016000014722.00,128,1,1
2016000015691.00,112,1,1
2016000016184.00,206,1,1
2016000017595.00,109,1,1
2016000018092.00,805,1,1
2016000018827.00,114,1,1
2016000020324.00,128,1,1
2016000020406.00,207,1,1
2016000021150.00,300,1,1
2016000021396.00,500,1,1
2016000021682.00,805,1,1
2016000021983.00,103,1,1
2016000022334.00,109,1,1
2016000022485.00,202,1,1
2016000022604.00,900,1,1
2016000023121.00,900,1,1
2016000023276.00,209,1,1
2016000023303.00,805,1,1
2016000023904.00,110,1,1
2016000024970.00,207,1,1
2016000025648.00,805,1,1
2016000025842.00,130,1,1
2016000026309.00,130,1,1
2016000026762.00,900,1,1
2016000027059.00,134,1,1
2016000027131.00,805,1,1
2016000027643.00,803,1,1
2016000027818.00,800,1,1
2016000027985.00,205,1,1
2016000028501.00,126,1,1
2016000028885.00,700,1,1
2016000028996.00,134,1,1
2016000029507.00,132,1,1
2016000029652.00,100,1,1
2016000029794.00,805,1,1
2016000030218.00,104,1,1
2016000030322.00,205,1,1
2016000030832.00,400,1,1
2016000031674.00,107,1,1
2016000032132.00,400,1,1
2016000032408.00,208,1,1
2016000032774.00,400,1,1
2016000032887.00,300,1,1
2016000033837.00,116,1,1
2016000035175.00,207,1,1
2016000035267.00,108,1,1
2016000035521.00,126,1,1
2016000035690.00,203,1,1
2016000035825.00,116,1,1
2016000036599.00,805,1,1
2016000036665.00,110,1,1
2016000036692.00,134,1,1
2016000037823.00,805,1,1
2016000039978.00,300,1,1
2016000040054.00,205,1,1
2016000040113.00,102,1,1
2016000041314.00,114,1,1
2016000041372.00,600,1,1
2016000042236.00,105,1,1
2016000042516.00,133,1,1
2016000043469.00,800,1,1
2016000043591.00,800,1,1
2016000043735.00,134,1,1
2016000044028.00,800,1,1
2016000044229.00,109,1,1
2016000044831.00,700,1,1
2016000044925.00,201,1,1
2016000045463.00,125,1,1
2016000045497.00,800,1,1
2016000046169.00,400,1,1
2016000046455.00,104,1,1
2016000046980.00,109,1,1
2016000047090.00,132,1,1
2016000047379.00,805,1,1
2016000047487.00,900,1,1
2016000047661.00,118,1,1
2016000047718.00,207,1,1
2016000047809.00,805,1,1
2016000047847.00,400,1,1
2016000047909.00,109,1,1
2016000047912.00,900,1,1
2016000048187.00,126,1,1
2016000048265.00,109,1,1
2016000048270.00,114,1,1
2016000049505.00,102,1,1
2016000049850.00,110,1,1
2016000049960.00,805,1,1
2016000050671.00,120,1,1
2016000051218.00,130,1,1
2016000051481.00,109,1,1
2016000051934.00,109,1,1
2016000052492.00,803,1,1
2016000053291.00,206,1,1
2016000053660.00,134,1,1
2016000053701.00,600,1,1
2016000054048.00,101,1,1
2016000054282.00,805,1,1
2016000054326.00,109,1,1
2016000054519.00,900,1,1
2016000056828.00,132,1,1
2016000056899.00,109,1,1
2016000056951.00,400,1,1
2016000057519.00,800,1,1
2016000057580.00,104,1,1
2016000057631.00,900,1,1
2016000057754.00,500,1,1
2016000058020.00,800,1,1
2016000058401.00,117,1,1
2016000058430.00,700,1,1
2016000058699.00,805,1,1
2016000060036.00,805,1,1
2016000060762.00,204,1,1
2016000060974.00,805,1,1
2016000061125.00,207,1,1
2016000062534.00,104,1,1
2016000062664.00,205,1,1
2016000062772.00,124,1,1
2016000063323.00,800,1,1
2016000063424.00,207,1,1
2016000063748.00,900,1,1
2016000064385.00,109,1,1
2016000064632.00,132,1,1
2016000064818.00,101,1,1
2016000065276.00,102,1,1
2016000065375.00,800,1,1
2016000066024.00,700,1,1
2016000066300.00,300,1,1
2016000066539.00,134,1,1
2016000068414.00,900,1,1
2016000069224.00,204,1,1
2016000069603.00,134,1,1
2016000069927.00,900,1,1
2016000070192.00,805,1,1
2016000070430.00,109,1,1
2016000071145.00,109,1,1
2016000071198.00,400,1,1
2016000071373.00,600,1,1
2016000072028.00,700,1,1
2016000072755.00,800,1,1
2016000073381.00,104,1,1
2016000074314.00,400,1,1
2016000074881.00,206,1,1
2016000075318.00,805,1,1
2016000075915.00,201,1,1
2016000075951.00,132,1,1
2016000076993.00,102,1,1
2016000077713.00,107,1,1
2016000077994.00,106,1,1
2016000078390.00,500,1,1
2016000079207.00,134,1,1
2016000079823.00,129,1,1
2016000080842.00,103,1,1
2016000081256.00,700,1,1
2016000081469.00,805,1,1
2016000081518.00,900,1,1
2016000081985.00,600,1,1
2016000082333.00,206,1,1
2016000082723.00,134,1,1
2016000083370.00,800,1,1
2016000083554.00,205,1,1
2016000083759.00,109,1,1
2016000084146.00,400,1,1
2016000084570.00,300,1,1
2016000084701.00,805,1,1
2016000085052.00,400,1,1
2016000086758.00,900,1,1
2016000086856.00,805,1,1
2016000087288.00,400,1,1
2016000087513.00,114,1,1
2016000087988.00,125,1,1
2016000088082.00,100,1,1
2016000088766.00,203,1,1
2016000089125.00,106,1,1
2016000089395.00,600,1,1
2016000091658.00,207,1,1
2016000092317.00,208,1,1
2016000092390.00,100,1,1
2016000093550.00,207,1,1
2016000094196.00,103,1,1
2016000094388.00,100,1,1
2016000094581.00,112,1,1
2016000095434.00,600,1,1
2016000095656.00,130,1,1
2016000097413.00,800,1,1
2016000097888.00,110,1,1
2016000098329.00,805,1,1
2016000099024.00,134,1,1
2016000100219.00,805,1,1
2016000100260.00,205,1,1
2016000100630.00,113,1,1
2016000100800.00,805,1,1
2016000101262.00,300,1,1
2016000101431.00,900,1,1
2016000101763.00,805,1,1
2016000101932.00,130,1,1
2016000102215.00,127,1,1
2016000102289.00,109,1,1
2016000102355.00,206,1,1
2016000102756.00,300,1,1
2016000103156.00,400,1,1
2016000103306.00,805,1,1
2016000103338.00,119,1,1
2016000103373.00,400,1,1
2016000103474.00,207,1,1
2016000104154.00,205,1,1
2016000104422.00,805,1,1
2016000104449.00,700,1,1
2016000105896.00,700,1,1
2016000108364.00,117,1,1
2016000109284.00,207,1,1
2016000109671.00,109,1,1
2016000112081.00,700,1,1
2016000112525.00,113,1,1
2016000112692.00,805,1,1
2016000112742.00,203,1,1
2016000113598.00,113,1,1
2016000114332.00,400,1,1
2016000115614.00,205,1,1
2016000115876.00,134,1,1
2016000116168.00,900,1,1
2016000117119.00,900,1,1
2016000117320.00,600,1,1
2016000117436.00,118,1,1
2016000119946.00,109,1,1
2016000120618.00,205,1,1
2016000120650.00,102,1,1
2016000121113.00,207,1,1
2016000121546.00,119,1,1
2016000122239.00,205,1,1
2016000122711.00,207,1,1
2016000123107.00,700,1,1
2016000123637.00,205,1,1
2016000124134.00,805,1,1
2016000124601.00,805,1,1
2016000124708.00,700,1,1
2016000124731.00,119,1,1
2016000125385.00,120,1,1
2016000125697.00,900,1,1
2016000125719.00,900,1,1
2016000126116.00,700,1,1
2016000126230.00,208,1,1
2016000126846.00,500,1,1
2016000127103.00,805,1,1
2016000128166.00,400,1,1
2016000128706.00,110,1,1
2016000128788.00,109,1,1
2016000129739.00,102,1,1
2016000130160.00,300,1,1
2016000130496.00,118,1,1
2016000131424.00,104,1,1
2016000131777.00,800,1,1
2016000131847.00,119,1,1
2016000132317.00,400,1,1
2016000132595.00,800,1,1
2016000132982.00,805,1,1
2016000133175.00,807,1,1
2016000133220.00,805,1,1
2016000133255.00,700,1,1
2016000135194.00,800,1,1
2016000135284.00,805,1,1
2016000136046.00,800,1,1
2016000136097.00,900,1,1
2016000136315.00,126,1,1
2016000136450.00,805,1,1
2016000137468.00,500,1,1
2016000137657.00,118,1,1
2016000139084.00,400,1,1
2016000139103.00,400,1,1
2016000140793.00,134,1,1
2016000140830.00,134,1,1
2016000140886.00,110,1,1
2016000141344.00,800,1,1
2016000141368.00,300,1,1
2016000142353.00,109,1,1
2016000142571.00,132,1,1
2016000142841.00,118,1,1
2016000143649.00,900,1,1
2016000143944.00,900,1,1
2016000143959.00,805,1,1
2016000144487.00,206,1,1
2016000144919.00,805,1,1
2016000146301.00,125,1,1
2016000146509.00,700,1,1
2016000146656.00,805,1,1
2016000146720.00,207,1,1
2016000147662.00,206,1,1
2016000147931.00,400,1,1
2016000148329.00,700,1,1
2016000148701.00,400,1,1
2016000148798.00,109,1,1
2016000149007.00,900,1,1
2016000149011.00,130,1,1
2016000149517.00,119,1,1
2016000149669.00,113,1,1
2016000150625.00,300,1,1
2016000151128.00,102,1,1
2016000151232.00,113,1,1
2016000151244.00,805,1,1
2016000152591.00,208,1,1
2016000152908.00,102,1,1
2016000153013.00,206,1,1
2016000153620.00,119,1,1
2016000154513.00,202,1,1
2016000154671.00,400,1,1
2016000155031.00,600,1,1
2016000155170.00,115,1,1
2016000156235.00,805,1,1
2016000156504.00,805,1,1
2016000157182.00,131,1,1
2016000157352.00,700,1,1
2016000157659.00,207,1,1
2016000158163.00,109,1,1
2016000159687.00,805,1,1
2016000160274.00,805,1,1
2016000160396.00,104,1,1
2016000160441.00,300,1,1
2016000160566.00,500,1,1
2016000161579.00,300,1,1
2016000161845.00,205,1,1
2016000162150.00,118,1,1
2016000162782.00,400,1,1
2016000164079.00,134,1,1
2016000165214.00,700,1,1
2016000165887.00,126,1,1
2016000166335.00,132,1,1
2016000166378.00,109,1,1
2016000166965.00,124,1,1
2016000167133.00,600,1,1
2016000167882.00,805,1,1
2016000169103.00,209,1,1
2016000169503.00,207,1,1
2016000169651.00,130,1,1
2016000169928.00,203,1,1
2016000170275.00,205,1,1
2016000170456.00,134,1,1
2016000171104.00,108,1,1
2016000172728.00,134,1,1
2016000173040.00,700,1,1
2016000173461.00,400,1,1
2016000173603.00,205,1,1
2016000174409.00,900,1,1
2016000177677.00,400,1,1
2016000178176.00,805,1,1
2016000178566.00,115,1,1
2016000179344.00,805,1,1
2016000179827.00,118,1,1
2016000180227.00,900,1,1
2016000180576.00,114,1,1
2016000183548.00,805,1,1
2016000183820.00,300,1,1
2016000184669.00,115,1,1
2016000184895.00,900,1,1
2016000185543.00,126,1,1
2016000185826.00,129,1,1
2016000186822.00,119,1,1
2016000186888.00,119,1,1
2016000187153.00,208,1,1
2016000187204.00,805,1,1
2016000187314.00,800,1,1
2016000187958.00,116,1,1
2016000188097.00,127,1,1
2016000188181.00,400,1,1
2016000189561.00,400,1,1
2016000189596.00,110,1,1
2016000189941.00,800,1,1
2016000190411.00,127,1,1
2016000190443.00,800,1,1
2016000191437.00,300,1,1
2016000191710.00,207,1,1
2016000192528.00,134,1,1
2016000193666.00,700,1,1
2016000193867.00,131,1,1
2016000194772.00,900,1,1
2016000195116.00,805,1,1
2016000195689.00,209,1,1
2016000198056.00,207,1,1
2016000198139.00,805,1,1
2016000199081.00,115,1,1
2016000199150.00,118,1,1
2016000200563.00,900,1,1
2016000200606.00,205,1,1
2016000200972.00,101,1,1
2016000201408.00,109,1,1
2016000202157.00,805,1,1
2016000202298.00,205,1,1
2016000202600.00,134,1,1
2016000202873.00,119,1,1
2016000202900.00,134,1,1
2016000203282.00,125,1,1
2016000204195.00,110,1,1
2016000204658.00,400,1,1
2016000205167.00,203,1,1
2016000205615.00,207,1,1
2016000206055.00,207,1,1
2016000207004.00,134,1,1
2016000207474.00,124,1,1
2016000208195.00,900,1,1
2016000208465.00,805,1,1
2016000209296.00,600,1,1
2016000210015.00,300,1,1
2016000210183.00,209,1,1
2016000210208.00,805,1,1
2016000210312.00,208,1,1
2016000210421.00,800,1,1
2016000210442.00,400,1,1
2016000210858.00,124,1,1
2016000212129.00,805,1,1
2016000212435.00,207,1,1
2016000212692.00,800,1,1
2016000213883.00,900,1,1
2016000214169.00,900,1,1
2016000214323.00,800,1,1
2016000214346.00,900,1,1
2016000216272.00,117,1,1
2016000216423.00,205,1,1
2016000217109.00,900,1,1
2016000217877.00,805,1,1
2016000218184.00,805,1,1
2016000218541.00,132,1,1
2016000219992.00,400,1,1
2016000220606.00,104,1,1
2016000221259.00,600,1,1
2016000221518.00,500,1,1
2016000222883.00,800,1,1
2016000223433.00,800,1,1
2016000223473.00,111,1,1
2016000224071.00,127,1,1
2016000224153.00,101,1,1
2016000225957.00,104,1,1
2016000226072.00,204,1,1
2016000226208.00,300,1,1
2016000226336.00,109,1,1
2016000226541.00,104,1,1
2016000226723.00,500,1,1
2016000227282.00,400,1,1
2016000227315.00,127,1,1
2016000227353.00,205,1,1
2016000227442.00,300,1,1
2016000227772.00,109,1,1
2016000228243.00,205,1,1
2016000228548.00,205,1,1
2016000228784.00,204,1,1
2016000229669.00,700,1,1
2016000230538.00,206,1,1
2016000230593.00,900,1,1
2016000231523.00,805,1,1
2016000231646.00,104,1,1
2016000232272.00,400,1,1
2016000232279.00,805,1,1
2016000232698.00,900,1,1
2016000232800.00,805,1,1
2016000233060.00,207,1,1
2016000233604.00,109,1,1
2016000235702.00,600,1,1
2016000236001.00,204,1,1
2016000236184.00,805,1,1
2016000236535.00,400,1,1
2016000236837.00,207,1,1
2016000237856.00,900,1,1
2016000238042.00,207,1,1
2016000239124.00,400,1,1
2016000241047.00,805,1,1
2016000241082.00,800,1,1
2016000241313.00,500,1,1
2016000242575.00,600,1,1
2016000242975.00,805,1,1
2016000243087.00,110,1,1
2016000243714.00,500,1,1
2016000244082.00,805,1,1
2016000245688.00,207,1,1
2016000246349.00,129,1,1
2016000247050.00,134,1,1
2016000247289.00,400,1,1
2016000247513.00,116,1,1
2016000247670.00,113,1,1
2016000247946.00,600,1,1
2016000249263.00,109,1,1
2016000250272.00,500,1,1
2016000251370.00,207,1,1
2016000251850.00,805,1,1
2016000252152.00,400,1,1
2016000252797.00,900,1,1
2016000253052.00,109,1,1
2016000253985.00,104,1,1
2016000254716.00,400,1,1
2016000254786.00,500,1,1
2016000255691.00,805,1,1
2016000255919.00,207,1,1
2016000256230.00,600,1,1
2016000256870.00,207,1,1
2016000257144.00,129,1,1
2016000257157.00,119,1,1
2016000258231.00,109,1,1
2016000258429.00,807,1,1
2016000259151.00,805,1,1
2016000259212.00,206,1,1
2016000259928.00,900,1,1
2016000261403.00,109,1,1
2016000262261.00,900,1,1
2016000262991.00,208,1,1
2016000263121.00,115,1,1
2016000263299.00,805,1,1
2016000263498.00,205,1,1
2016000263790.00,109,1,1
2016000264302.00,805,1,1
2016000264480.00,206,1,1
2016000265229.00,112,1,1
2016000266231.00,205,1,1
2016000266281.00,102,1,1
2016000266409.00,208,1,1
2016000267769.00,805,1,1
2016000267906.00,131,1,1
2016000268027.00,900,1,1
2016000268301.00,300,1,1
2016000270300.00,800,1,1
2016000270556.00,123,1,1
2016000270642.00,106,1,1
2016000270851.00,800,1,1
2016000272496.00,805,1,1
2016000272728.00,700,1,1
2016000273270.00,900,1,1
2016000273555.00,109,1,1
2016000274237.00,208,1,1
2016000275105.00,114,1,1
2016000276098.00,113,1,1
2016000276936.00,119,1,1
2016000277154.00,700,1,1
2016000277205.00,130,1,1
2016000279551.00,124,1,1
2016000280033.00,805,1,1
2016000280994.00,118,1,1
2016000281667.00,132,1,1
2016000282006.00,134,1,1
2016000283726.00,109,1,1
2016000285419.00,800,1,1
2016000285538.00,800,1,1
2016000287397.00,126,1,1
2016000287457.00,110,1,1
2016000288060.00,113,1,1
2016000288295.00,805,1,1
2016000288424.00,113,1,1
2016000289183.00,111,1,1
2016000289263.00,207,1,1
2016000290399.00,805,1,1
2016000291800.00,113,1,1
2016000292335.00,803,1,1
2016000292434.00,500,1,1
2016000292821.00,106,1,1
2016000293028.00,300,1,1
2016000293223.00,128,1,1
2016000293475.00,208,1,1
2016000293991.00,900,1,1
2016000294183.00,805,1,1
2016000294919.00,134,1,1
2016000295338.00,124,1,1
2016000296171.00,700,1,1
2016000296970.00,134,1,1
2016000297746.00,300,1,1
2016000297918.00,700,1,1
2016000298029.00,207,1,1
2016000299775.00,207,1,1
2016000300339.00,700,1,1
2016000301038.00,805,1,1
2016000301487.00,109,1,1
2016000301563.00,900,1,1
2016000301828.00,400,1,1
2016000302176.00,600,1,1
2016000303023.00,209,1,1
2016000303266.00,500,1,1
2016000303351.00,202,1,1
2016000303773.00,109,1,1
2016000303886.00,113,1,1
2016000304053.00,205,1,1
2016000304310.00,208,1,1
2016000304657.00,700,1,1
2016000304924.00,109,1,1
2016000306000.00,102,1,1
2016000308890.00,207,1,1
2016000309031.00,900,1,1
2016000309582.00,134,1,1
2016000310454.00,119,1,1
2016000310593.00,900,1,1
2016000310655.00,400,1,1
2016000311033.00,116,1,1
2016000311687.00,113,1,1
2016000313154.00,805,1,1
2016000313633.00,600,1,1
2016000313655.00,800,1,1
2016000314027.00,205,1,1
2016000314104.00,805,1,1
2016000314612.00,119,1,1
2016000315640.00,805,1,1
2016000315692.00,300,1,1
2016000316504.00,119,1,1
2016000317090.00,207,1,1
2016000317139.00,207,1,1
2016000317657.00,900,1,1
2016000317744.00,118,1,1
2016000318693.00,500,1,1
2016000319490.00,500,1,1
2016000319514.00,805,1,1
2016000319652.00,700,1,1
2016000319957.00,207,1,1
2016000320356.00,600,1,1
2016000320816.00,807,1,1
2016000321415.00,805,1,1
2016000321804.00,106,1,1
2016000321826.00,102,1,1
2016000323856.00,110,1,1
2016000324064.00,805,1,1
2016000324164.00,204,1,1
2016000324428.00,400,1,1
2016000324586.00,205,1,1
2016000326132.00,100,1,1
2016000326315.00,800,1,1
2016000326545.00,400,1,1
2016000326835.00,122,1,1
2016000327393.00,202,1,1
2016000328248.00,109,1,1
2016000328385.00,205,1,1
2016000328440.00,130,1,1
2016000328590.00,500,1,1
2016000328981.00,109,1,1
2016000329399.00,109,1,1
2016000329409.00,805,1,1
2016000329550.00,600,1,1
2016000330102.00,600,1,1
2016000330523.00,805,1,1
2016000330536.00,900,1,1
2016000330613.00,300,1,1
2016000330652.00,207,1,1
2016000331333.00,118,1,1
2016000331725.00,805,1,1
2016000333557.00,128,1,1
2016000333846.00,118,1,1
2016000334267.00,500,1,1
2016000334570.00,700,1,1
2016000334666.00,900,1,1
2016000334712.00,205,1,1
2016000334720.00,206,1,1
2016000335842.00,110,1,1
2016000336749.00,103,1,1
2016000337881.00,204,1,1
2016000337964.00,208,1,1
2016000338133.00,900,1,1
2016000338318.00,805,1,1
2016000339010.00,805,1,1
2016000339207.00,805,1,1
2016000341127.00,207,1,1
2016000341258.00,805,1,1
2016000341555.00,109,1,1
2016000341948.00,900,1,1
2016000341987.00,600,1,1
2016000342282.00,207,1,1
2016000342764.00,116,1,1
